order_id,customer_id,store_id,order_date,order_datetime,delivery_date,promised_delivery_date,subtotal_eur,tax_amount_eur,shipping_cost_eur,discount_amount_eur,total_amount_eur,currency_code,exchange_rate,total_amount_local,order_status,fulfillment_center,shipping_method,tracking_number,order_channel,traffic_source,campaign_code,payment_method,payment_status,customer_service_notes,return_reason,return_date,created_at,updated_at
ORD_00000462,CUST_FR_0000906,STORE_FR_039,2025-04-05,2025-04-05 15:43:00,2025-04-12,2025-04-11,290.21,58.04,0.0,0,348.25,EUR,1.0,348.25,completed,FC_FR,click_collect,TRK182613391,in_store,paid_search,,buy_now_pay_later,completed,,,,2025-04-05 15:43:00,2025-04-05 15:43:00
ORD_00000463,CUST_DE_0000551,STORE_DE_035,2025-04-06,2025-04-06 13:54:00,2025-04-08,2025-04-09,135.52,27.1,0.0,0,162.62,EUR,1.0,162.62,completed,FC_DE,express,TRK589842079,social_commerce,organic_search,,buy_now_pay_later,completed,,,,2025-04-06 13:54:00,2025-04-06 13:54:00
ORD_00000464,CUST_DE_0000257,,2025-04-07,2025-04-07 07:26:00,2025-04-13,2025-04-14,322.24,64.45,0.0,0,386.68,EUR,1.0,386.68,completed,FC_DE,click_collect,TRK102464868,online,organic_search,,bank_transfer,completed,,,,2025-04-07 07:26:00,2025-04-07 07:26:00
ORD_00000465,CUST_FR_0000730,STORE_FR_037,2025-04-08,2025-04-08 14:32:00,2025-04-12,2025-04-11,53.72,10.74,0.0,0,64.46,EUR,1.0,64.46,completed,FC_FR,express,TRK821465622,mobile_app,organic_search,,buy_now_pay_later,completed,,,,2025-04-08 14:32:00,2025-04-08 14:32:00
ORD_00000466,CUST_FR_0000811,,2025-04-09,2025-04-09 11:44:00,,2025-04-14,243.02,48.6,0.0,0,291.62,EUR,1.0,291.62,shipped,FC_FR,express,TRK998890324,mobile_app,referral,,buy_now_pay_later,completed,,,,2025-04-09 11:44:00,2025-04-09 11:44:00
ORD_00000467,CUST_FR_0001066,,2025-04-09,2025-04-09 14:56:00,,2025-04-15,36.96,7.39,7.56,0,51.91,EUR,1.0,51.91,shipped,FC_FR,in_store_pickup,TRK339812944,online,referral,,paypal,completed,,,,2025-04-09 14:56:00,2025-04-09 14:56:00
ORD_00000468,CUST_FR_0001090,,2025-04-10,2025-04-10 18:27:00,,2025-04-15,285.46,57.09,0.0,0,342.55,EUR,1.0,342.55,shipped,FC_FR,in_store_pickup,TRK913856670,mobile_app,organic_search,,credit_card,completed,,,,2025-04-10 18:27:00,2025-04-10 18:27:00
ORD_00000469,CUST_NL_0001214,STORE_NL_001,2025-04-10,2025-04-10 14:03:00,,,42.11,8.42,0.0,0,50.53,EUR,1.0,50.53,processing,FC_NL,click_collect,,in_store,paid_search,,buy_now_pay_later,completed,,,,2025-04-10 14:03:00,2025-04-10 14:03:00
ORD_00000470,CUST_BE_0001637,STORE_BE_019,2025-04-11,2025-04-11 13:58:00,2025-04-11,2025-04-12,227.75,45.55,0.0,0,273.31,EUR,1.0,273.31,completed,FC_BE,next_day,TRK301101601,online,paid_search,,credit_card,completed,,,,2025-04-11 13:58:00,2025-04-11 13:58:00
ORD_00000471,CUST_DE_0000171,,2025-04-11,2025-04-11 08:32:00,2025-04-14,2025-04-15,84.22,16.84,0.0,0,101.06,EUR,1.0,101.06,completed,FC_DE,standard,TRK979700711,mobile_app,paid_search,,buy_now_pay_later,completed,,,,2025-04-11 08:32:00,2025-04-11 08:32:00
ORD_00000472,CUST_NL_0001348,,2025-04-12,2025-04-12 16:43:00,2025-04-16,2025-04-15,321.52,64.3,0.0,0,385.82,EUR,1.0,385.82,completed,FC_NL,next_day,TRK727261134,mobile_app,display_ads,,credit_card,completed,,,,2025-04-12 16:43:00,2025-04-12 16:43:00
ORD_00000473,CUST_BE_0001772,,2025-04-12,2025-04-12 13:42:00,2025-04-16,2025-04-16,125.34,25.07,0.0,0,150.4,EUR,1.0,150.4,completed,FC_BE,in_store_pickup,TRK246232582,online,direct,,debit_card,completed,,,,2025-04-12 13:42:00,2025-04-12 13:42:00
ORD_00000474,CUST_NL_0001502,,2025-04-13,2025-04-13 16:57:00,2025-04-17,2025-04-17,68.33,13.67,0.0,0,81.99,EUR,1.0,81.99,completed,FC_NL,standard,TRK910439598,online,social_media,,paypal,completed,,,,2025-04-13 16:57:00,2025-04-13 16:57:00
ORD_00000475,CUST_DE_0000270,,2025-04-14,2025-04-14 15:10:00,2025-04-19,2025-04-19,250.93,50.19,0.0,0,301.12,EUR,1.0,301.12,completed,FC_DE,express,TRK703927699,online,organic_search,,paypal,completed,,,,2025-04-14 15:10:00,2025-04-14 15:10:00
ORD_00000476,CUST_BE_0001856,,2025-04-15,2025-04-15 11:24:00,,,365.72,73.14,0.0,0,438.87,EUR,1.0,438.87,processing,FC_BE,express,,mobile_app,direct,,buy_now_pay_later,completed,,,,2025-04-15 11:24:00,2025-04-15 11:24:00
ORD_00000477,CUST_FR_0000917,STORE_FR_036,2025-04-15,2025-04-15 16:13:00,2025-04-19,2025-04-20,295.85,59.17,0.0,0,355.02,EUR,1.0,355.02,completed,FC_FR,express,TRK220367686,online,direct,,credit_card,completed,,,,2025-04-15 16:13:00,2025-04-15 16:13:00
ORD_00000478,CUST_DE_0000026,STORE_DE_031,2025-04-16,2025-04-16 17:36:00,2025-04-19,2025-04-18,275.15,55.03,0.0,0,330.18,EUR,1.0,330.18,completed,FC_DE,in_store_pickup,TRK567989370,in_store,social_media,,buy_now_pay_later,completed,,,,2025-04-16 17:36:00,2025-04-16 17:36:00
ORD_00000479,CUST_DE_0000088,,2025-04-16,2025-04-16 15:44:00,2025-04-19,2025-04-20,48.81,9.76,9.88,0,68.45,EUR,1.0,68.45,completed,FC_DE,click_collect,TRK458354062,online,direct,,debit_card,completed,,,,2025-04-16 15:44:00,2025-04-16 15:44:00
ORD_00000480,CUST_BE_0001649,,2025-04-17,2025-04-17 15:54:00,2025-04-20,2025-04-21,167.97,33.59,0.0,0,201.56,EUR,1.0,201.56,completed,FC_BE,next_day,TRK548283319,online,email,,paypal,completed,,,,2025-04-17 15:54:00,2025-04-17 15:54:00
ORD_00000481,CUST_FR_0001045,STORE_FR_036,2025-04-17,2025-04-17 06:24:00,2025-04-22,2025-04-23,307.0,61.4,0.0,0,368.4,EUR,1.0,368.4,completed,FC_FR,in_store_pickup,TRK256676345,in_store,referral,,bank_transfer,completed,,,,2025-04-17 06:24:00,2025-04-17 06:24:00
ORD_00000482,CUST_BE_0001750,,2025-04-18,2025-04-18 11:38:00,2025-04-25,2025-04-25,17.17,3.43,5.13,0,25.73,EUR,1.0,25.73,completed,FC_BE,in_store_pickup,TRK389490055,online,referral,,credit_card,completed,,,,2025-04-18 11:38:00,2025-04-18 11:38:00
ORD_00000483,CUST_NL_0001341,,2025-04-18,2025-04-18 08:24:00,2025-04-22,2025-04-21,221.17,44.23,0.0,0,265.4,EUR,1.0,265.4,completed,FC_NL,next_day,TRK669126953,phone,paid_search,,buy_now_pay_later,completed,,,,2025-04-18 08:24:00,2025-04-18 08:24:00
ORD_00000484,CUST_BE_0001829,,2025-04-19,2025-04-19 20:37:00,2025-04-21,2025-04-21,84.32,16.86,0.0,0,101.18,EUR,1.0,101.18,completed,FC_BE,standard,TRK805995580,social_commerce,email,,buy_now_pay_later,completed,,,,2025-04-19 20:37:00,2025-04-19 20:37:00
ORD_00000485,CUST_DE_0000113,,2025-04-19,2025-04-19 16:56:00,,,252.16,50.43,0.0,0,302.59,EUR,1.0,302.59,cancelled,FC_DE,express,,online,email,,buy_now_pay_later,failed,,,,2025-04-19 16:56:00,2025-04-19 16:56:00
ORD_00000486,CUST_DE_0000318,,2025-04-20,2025-04-20 12:18:00,,2025-04-22,148.42,29.68,0.0,0,178.1,EUR,1.0,178.1,shipped,FC_DE,click_collect,TRK958940244,online,direct,,credit_card,completed,,,,2025-04-20 12:18:00,2025-04-20 12:18:00
ORD_00000487,CUST_DE_0000233,,2025-04-21,2025-04-21 22:03:00,2025-04-23,2025-04-23,99.28,19.86,0.0,0,119.14,EUR,1.0,119.14,completed,FC_DE,standard,TRK206014294,online,paid_search,,credit_card,completed,,,,2025-04-21 22:03:00,2025-04-21 22:03:00
ORD_00000488,CUST_BE_0001652,STORE_BE_019,2025-04-22,2025-04-22 18:45:00,2025-04-24,2025-04-23,204.96,40.99,0.0,0,245.95,EUR,1.0,245.95,completed,FC_BE,standard,TRK583108658,online,display_ads,,buy_now_pay_later,completed,,,,2025-04-22 18:45:00,2025-04-22 18:45:00
ORD_00000489,CUST_LU_0001986,,2025-04-23,2025-04-23 10:40:00,2025-04-27,2025-04-27,310.03,62.01,0.0,0,372.04,EUR,1.0,372.04,completed,FC_LU,standard,TRK897703825,mobile_app,paid_search,,bank_transfer,completed,,,,2025-04-23 10:40:00,2025-04-23 10:40:00
ORD_00000490,CUST_NL_0001458,,2025-04-24,2025-04-24 18:12:00,2025-04-28,2025-04-28,511.17,102.23,0.0,0,613.4,EUR,1.0,613.4,completed,FC_NL,click_collect,TRK546781510,online,social_media,,debit_card,completed,,,,2025-04-24 18:12:00,2025-04-24 18:12:00
ORD_00000491,CUST_LU_0001974,,2025-04-25,2025-04-25 17:09:00,2025-04-28,2025-04-28,102.44,20.49,0.0,0,122.93,EUR,1.0,122.93,completed,FC_LU,standard,TRK509388689,mobile_app,organic_search,,buy_now_pay_later,completed,,,,2025-04-25 17:09:00,2025-04-25 17:09:00
ORD_00000492,CUST_BE_0001849,,2025-04-26,2025-04-26 22:04:00,2025-04-28,2025-04-28,365.73,73.15,0.0,0,438.87,EUR,1.0,438.87,completed,FC_BE,standard,TRK842266722,online,display_ads,,credit_card,completed,,,,2025-04-26 22:04:00,2025-04-26 22:04:00
ORD_00000493,CUST_DE_0000282,,2025-04-27,2025-04-27 13:04:00,2025-04-28,2025-04-29,268.0,53.6,0.0,0,321.6,EUR,1.0,321.6,completed,FC_DE,express,TRK224284933,online,email,,buy_now_pay_later,completed,,,,2025-04-27 13:04:00,2025-04-27 13:04:00
ORD_00000494,CUST_NL_0001419,STORE_NL_004,2025-04-27,2025-04-27 01:41:00,2025-05-02,2025-05-03,297.58,59.52,0.0,0,357.1,EUR,1.0,357.1,completed,FC_NL,in_store_pickup,TRK711510860,in_store,direct,,buy_now_pay_later,completed,,,,2025-04-27 01:41:00,2025-04-27 01:41:00
ORD_00000495,CUST_LU_0001932,,2025-04-28,2025-04-28 08:09:00,,2025-04-29,96.95,19.39,0.0,0,116.34,EUR,1.0,116.34,returned,FC_LU,next_day,,online,organic_search,,buy_now_pay_later,completed,,,,2025-04-28 08:09:00,2025-04-28 08:09:00
ORD_00000496,CUST_NL_0001236,STORE_NL_008,2025-04-28,2025-04-28 19:34:00,2025-04-29,2025-04-29,193.93,38.79,0.0,0,232.72,EUR,1.0,232.72,completed,FC_NL,click_collect,TRK597616890,in_store,paid_search,,debit_card,completed,,,,2025-04-28 19:34:00,2025-04-28 19:34:00
ORD_00000497,CUST_LU_0001966,,2025-04-29,2025-04-29 13:20:00,,2025-05-03,254.85,50.97,0.0,0,305.81,EUR,1.0,305.81,shipped,FC_LU,standard,TRK547652424,online,paid_search,,credit_card,completed,,,,2025-04-29 13:20:00,2025-04-29 13:20:00
ORD_00000498,CUST_NL_0001439,,2025-04-29,2025-04-29 18:22:00,2025-05-03,2025-05-02,115.6,23.12,0.0,0,138.72,EUR,1.0,138.72,completed,FC_NL,next_day,TRK270063328,online,display_ads,,bank_transfer,completed,,,,2025-04-29 18:22:00,2025-04-29 18:22:00
ORD_00000499,CUST_FR_0001141,STORE_FR_040,2025-04-30,2025-04-30 15:00:00,2025-05-08,2025-05-07,254.95,50.99,0.0,0,305.94,EUR,1.0,305.94,completed,FC_FR,express,TRK481557586,mobile_app,paid_search,,bank_transfer,completed,,,,2025-04-30 15:00:00,2025-04-30 15:00:00
ORD_00000500,CUST_DE_0000692,STORE_DE_022,2025-04-30,2025-04-30 14:15:00,2025-04-30,2025-05-01,653.0,130.6,0.0,0,783.6,EUR,1.0,783.6,completed,FC_DE,express,TRK671099718,mobile_app,organic_search,,bank_transfer,completed,,,,2025-04-30 14:15:00,2025-04-30 14:15:00
ORD_00000501,CUST_DE_0000100,,2025-05-01,2025-05-01 19:19:00,2025-05-05,2025-05-06,566.18,113.24,0.0,0,679.41,EUR,1.0,679.41,completed,FC_DE,standard,TRK125608205,mobile_app,paid_search,,buy_now_pay_later,completed,,,,2025-05-01 19:19:00,2025-05-01 19:19:00
ORD_00000502,CUST_FR_0001189,,2025-05-01,2025-05-01 15:16:00,,2025-05-07,383.69,76.74,0.0,0,460.43,EUR,1.0,460.43,shipped,FC_FR,click_collect,TRK836761195,online,email,,credit_card,completed,,,,2025-05-01 15:16:00,2025-05-01 15:16:00
ORD_00000503,CUST_FR_0000942,,2025-05-02,2025-05-02 06:41:00,2025-05-04,2025-05-05,114.94,22.99,0.0,0,137.93,EUR,1.0,137.93,completed,FC_FR,express,TRK849501250,online,email,,paypal,completed,,,,2025-05-02 06:41:00,2025-05-02 06:41:00
ORD_00000504,CUST_DE_0000292,,2025-05-02,2025-05-02 11:58:00,2025-05-03,2025-05-04,137.65,27.53,0.0,0,165.18,EUR,1.0,165.18,completed,FC_DE,click_collect,TRK174794176,online,direct,,bank_transfer,completed,,,,2025-05-02 11:58:00,2025-05-02 11:58:00
ORD_00000505,CUST_BE_0001790,,2025-05-03,2025-05-03 17:44:00,2025-05-09,2025-05-09,322.38,64.48,0.0,0,386.86,EUR,1.0,386.86,completed,FC_BE,express,TRK333838153,mobile_app,direct,,debit_card,completed,,,,2025-05-03 17:44:00,2025-05-03 17:44:00
ORD_00000506,CUST_FR_0000889,,2025-05-03,2025-05-03 21:41:00,2025-05-07,2025-05-08,198.85,39.77,0.0,0,238.62,EUR,1.0,238.62,completed,FC_FR,express,TRK627078371,online,social_media,,debit_card,completed,,,,2025-05-03 21:41:00,2025-05-03 21:41:00
ORD_00000507,CUST_NL_0001599,,2025-05-04,2025-05-04 14:45:00,,,368.45,73.69,0.0,0,442.14,EUR,1.0,442.14,pending,FC_NL,standard,,mobile_app,email,,credit_card,completed,,,,2025-05-04 14:45:00,2025-05-04 14:45:00
ORD_00000508,CUST_NL_0001208,,2025-05-04,2025-05-04 00:39:00,2025-05-12,2025-05-11,93.36,18.67,0.0,0,112.03,EUR,1.0,112.03,completed,FC_NL,click_collect,TRK387412044,online,social_media,,debit_card,completed,,,,2025-05-04 00:39:00,2025-05-04 00:39:00
ORD_00000509,CUST_BE_0001662,,2025-05-05,2025-05-05 12:35:00,2025-05-08,2025-05-08,69.68,13.94,0.0,0,83.62,EUR,1.0,83.62,completed,FC_BE,express,TRK936806074,online,direct,,credit_card,completed,,,,2025-05-05 12:35:00,2025-05-05 12:35:00
ORD_00000510,CUST_BE_0001885,STORE_BE_013,2025-05-06,2025-05-06 03:34:00,,2025-05-11,130.65,26.13,0.0,0,156.78,EUR,1.0,156.78,shipped,FC_BE,in_store_pickup,TRK652955549,in_store,display_ads,,debit_card,completed,,,,2025-05-06 03:34:00,2025-05-06 03:34:00
ORD_00000511,CUST_FR_0001154,,2025-05-07,2025-05-07 16:57:00,2025-05-09,2025-05-09,45.42,9.08,9.21,0,63.72,EUR,1.0,63.72,completed,FC_FR,standard,TRK509552314,mobile_app,email,,paypal,completed,,,,2025-05-07 16:57:00,2025-05-07 16:57:00
ORD_00000512,CUST_DE_0000574,,2025-05-08,2025-05-08 14:49:00,2025-05-14,2025-05-13,50.16,10.03,0.0,0,60.19,EUR,1.0,60.19,completed,FC_DE,express,TRK111323396,online,display_ads,,debit_card,completed,,,,2025-05-08 14:49:00,2025-05-08 14:49:00
ORD_00000513,CUST_DE_0000423,,2025-05-09,2025-05-09 16:14:00,2025-05-13,2025-05-13,61.11,12.22,0.0,0,73.33,EUR,1.0,73.33,completed,FC_DE,in_store_pickup,TRK176268141,online,organic_search,,debit_card,completed,,,,2025-05-09 16:14:00,2025-05-09 16:14:00
ORD_00000514,CUST_LU_0001905,,2025-05-10,2025-05-10 10:09:00,2025-05-13,2025-05-13,324.23,64.85,0.0,0,389.08,EUR,1.0,389.08,completed,FC_LU,next_day,TRK978977499,online,organic_search,,paypal,completed,,,,2025-05-10 10:09:00,2025-05-10 10:09:00
ORD_00000515,CUST_FR_0000900,STORE_FR_042,2025-05-11,2025-05-11 18:06:00,2025-05-17,2025-05-18,88.98,17.8,0.0,0,106.78,EUR,1.0,106.78,completed,FC_FR,express,TRK850725615,in_store,display_ads,,buy_now_pay_later,completed,,,,2025-05-11 18:06:00,2025-05-11 18:06:00
ORD_00000516,CUST_FR_0001180,,2025-05-12,2025-05-12 17:24:00,2025-05-16,2025-05-17,344.73,68.95,0.0,0,413.68,EUR,1.0,413.68,completed,FC_FR,next_day,TRK729979677,mobile_app,referral,,bank_transfer,completed,,,,2025-05-12 17:24:00,2025-05-12 17:24:00
ORD_00000517,CUST_DE_0000283,,2025-05-12,2025-05-12 14:48:00,2025-05-17,2025-05-17,310.1,62.02,0.0,0,372.12,EUR,1.0,372.12,completed,FC_DE,next_day,TRK128521784,online,display_ads,,credit_card,completed,,,,2025-05-12 14:48:00,2025-05-12 14:48:00
ORD_00000518,CUST_FR_0001041,,2025-05-13,2025-05-13 18:41:00,,2025-05-19,231.7,46.34,0.0,0,278.04,EUR,1.0,278.04,shipped,FC_FR,click_collect,TRK150320568,online,display_ads,,paypal,completed,,,,2025-05-13 18:41:00,2025-05-13 18:41:00
ORD_00000519,CUST_FR_0001018,,2025-05-13,2025-05-13 06:16:00,,2025-05-18,43.62,8.72,7.36,0,59.7,EUR,1.0,59.7,shipped,FC_FR,in_store_pickup,TRK651133779,mobile_app,referral,,buy_now_pay_later,completed,,,,2025-05-13 06:16:00,2025-05-13 06:16:00
ORD_00000520,CUST_FR_0001180,,2025-05-14,2025-05-14 18:43:00,2025-05-15,2025-05-16,137.21,27.44,0.0,0,164.65,EUR,1.0,164.65,completed,FC_FR,express,TRK990794493,phone,organic_search,,bank_transfer,completed,,,,2025-05-14 18:43:00,2025-05-14 18:43:00
ORD_00000521,CUST_FR_0001184,,2025-05-15,2025-05-15 07:48:00,2025-05-18,2025-05-17,116.3,23.26,0.0,0,139.56,EUR,1.0,139.56,completed,FC_FR,next_day,TRK251588817,online,paid_search,,paypal,completed,,,,2025-05-15 07:48:00,2025-05-15 07:48:00
ORD_00000522,CUST_DE_0000199,STORE_DE_034,2025-05-16,2025-05-16 14:16:00,2025-05-17,2025-05-18,71.35,14.27,0.0,0,85.62,EUR,1.0,85.62,completed,FC_DE,next_day,TRK534051949,mobile_app,organic_search,,paypal,completed,,,,2025-05-16 14:16:00,2025-05-16 14:16:00
ORD_00000523,CUST_FR_0000905,,2025-05-16,2025-05-16 14:56:00,2025-05-17,2025-05-18,535.34,107.07,0.0,0,642.41,EUR,1.0,642.41,completed,FC_FR,click_collect,TRK328779650,online,social_media,,paypal,completed,,,,2025-05-16 14:56:00,2025-05-16 14:56:00
ORD_00000524,CUST_NL_0001492,,2025-05-17,2025-05-17 12:31:00,2025-05-22,2025-05-21,81.65,16.33,0.0,0,97.98,EUR,1.0,97.98,completed,FC_NL,next_day,TRK863652799,online,referral,,credit_card,completed,,,,2025-05-17 12:31:00,2025-05-17 12:31:00
ORD_00000525,CUST_NL_0001302,STORE_NL_008,2025-05-17,2025-05-17 07:49:00,2025-05-18,2025-05-19,69.28,13.86,0.0,0,83.14,EUR,1.0,83.14,completed,FC_NL,express,TRK961260228,in_store,referral,,buy_now_pay_later,completed,,,,2025-05-17 07:49:00,2025-05-17 07:49:00
ORD_00000526,CUST_BE_0001755,,2025-05-18,2025-05-18 13:51:00,2025-05-18,2025-05-19,124.44,24.89,0.0,0,149.33,EUR,1.0,149.33,completed,FC_BE,in_store_pickup,TRK681042508,online,referral,,bank_transfer,completed,,,,2025-05-18 13:51:00,2025-05-18 13:51:00
ORD_00000527,CUST_FR_0001013,,2025-05-18,2025-05-18 18:58:00,2025-05-22,2025-05-21,127.29,25.46,0.0,0,152.75,EUR,1.0,152.75,completed,FC_FR,standard,TRK564852701,mobile_app,referral,,debit_card,completed,,,,2025-05-18 18:58:00,2025-05-18 18:58:00
ORD_00000528,CUST_BE_0001641,,2025-05-19,2025-05-19 14:24:00,2025-05-24,2025-05-23,57.21,11.44,0.0,0,68.65,EUR,1.0,68.65,completed,FC_BE,next_day,TRK826196131,mobile_app,paid_search,,bank_transfer,completed,,,,2025-05-19 14:24:00,2025-05-19 14:24:00
ORD_00000529,CUST_NL_0001353,,2025-05-20,2025-05-20 10:37:00,2025-05-25,2025-05-24,52.39,10.48,0.0,0,62.87,EUR,1.0,62.87,completed,FC_NL,express,TRK919864261,mobile_app,display_ads,,debit_card,completed,,,,2025-05-20 10:37:00,2025-05-20 10:37:00
ORD_00000530,CUST_DE_0000307,,2025-05-21,2025-05-21 13:29:00,,,272.36,54.47,0.0,0,326.83,EUR,1.0,326.83,cancelled,FC_DE,in_store_pickup,,mobile_app,organic_search,,paypal,failed,,,,2025-05-21 13:29:00,2025-05-21 13:29:00
ORD_00000531,CUST_DE_0000229,,2025-05-22,2025-05-22 09:02:00,,2025-05-28,214.29,42.86,0.0,0,257.15,EUR,1.0,257.15,shipped,FC_DE,express,TRK974899944,mobile_app,display_ads,,buy_now_pay_later,completed,,,,2025-05-22 09:02:00,2025-05-22 09:02:00
ORD_00000532,CUST_DE_0000116,,2025-05-22,2025-05-22 10:01:00,2025-05-30,2025-05-29,504.78,100.96,0.0,0,605.74,EUR,1.0,605.74,completed,FC_DE,next_day,TRK945041128,mobile_app,referral,,buy_now_pay_later,completed,,,,2025-05-22 10:01:00,2025-05-22 10:01:00
ORD_00000533,CUST_LU_0001956,STORE_LU_047,2025-05-23,2025-05-23 15:45:00,2025-05-26,2025-05-26,59.68,11.94,0.0,0,71.62,EUR,1.0,71.62,completed,FC_LU,next_day,TRK871406361,in_store,direct,,debit_card,completed,,,,2025-05-23 15:45:00,2025-05-23 15:45:00
ORD_00000534,CUST_BE_0001862,STORE_BE_018,2025-05-24,2025-05-24 16:35:00,,2025-05-30,651.24,130.25,0.0,0,781.48,EUR,1.0,781.48,shipped,FC_BE,express,TRK208398910,mobile_app,paid_search,,paypal,completed,,,,2025-05-24 16:35:00,2025-05-24 16:35:00
ORD_00000535,CUST_LU_0001973,,2025-05-25,2025-05-25 13:03:00,,,669.25,133.85,0.0,0,803.1,EUR,1.0,803.1,cancelled,FC_LU,click_collect,,mobile_app,paid_search,,paypal,failed,,,,2025-05-25 13:03:00,2025-05-25 13:03:00
ORD_00000536,CUST_DE_0000639,,2025-05-26,2025-05-26 15:59:00,,2025-05-31,202.1,40.42,0.0,0,242.52,EUR,1.0,242.52,shipped,FC_DE,standard,TRK455671109,mobile_app,organic_search,,bank_transfer,completed,,,,2025-05-26 15:59:00,2025-05-26 15:59:00
ORD_00000537,CUST_LU_0001955,,2025-05-26,2025-05-26 18:11:00,2025-05-28,2025-05-27,80.17,16.03,0.0,0,96.2,EUR,1.0,96.2,completed,FC_LU,express,TRK576551321,mobile_app,direct,,bank_transfer,completed,,,,2025-05-26 18:11:00,2025-05-26 18:11:00
ORD_00000538,CUST_DE_0000362,STORE_DE_029,2025-05-27,2025-05-27 19:11:00,,,58.66,11.73,0.0,0,70.39,EUR,1.0,70.39,cancelled,FC_DE,click_collect,,in_store,referral,,credit_card,failed,,,,2025-05-27 19:11:00,2025-05-27 19:11:00
ORD_00000539,CUST_FR_0001157,STORE_FR_042,2025-05-27,2025-05-27 14:36:00,2025-06-01,2025-06-02,132.23,26.45,0.0,0,158.68,EUR,1.0,158.68,completed,FC_FR,standard,TRK103528264,in_store,display_ads,,credit_card,completed,,,,2025-05-27 14:36:00,2025-05-27 14:36:00
ORD_00000540,CUST_FR_0001156,,2025-05-28,2025-05-28 17:15:00,2025-05-30,2025-05-29,83.51,16.7,0.0,0,100.21,EUR,1.0,100.21,completed,FC_FR,express,TRK831947685,online,social_media,,debit_card,completed,,,,2025-05-28 17:15:00,2025-05-28 17:15:00
ORD_00000541,CUST_DE_0000271,,2025-05-28,2025-05-28 15:02:00,,,260.2,52.04,0.0,0,312.24,EUR,1.0,312.24,processing,FC_DE,standard,,social_commerce,paid_search,,buy_now_pay_later,completed,,,,2025-05-28 15:02:00,2025-05-28 15:02:00
ORD_00000542,CUST_DE_0000695,STORE_DE_028,2025-05-29,2025-05-29 16:17:00,2025-06-05,2025-06-05,260.23,52.05,0.0,0,312.28,EUR,1.0,312.28,completed,FC_DE,in_store_pickup,TRK145586655,online,social_media,,buy_now_pay_later,completed,,,,2025-05-29 16:17:00,2025-05-29 16:17:00
ORD_00000543,CUST_BE_0001772,,2025-05-29,2025-05-29 10:39:00,,,141.4,28.28,0.0,0,169.68,EUR,1.0,169.68,processing,FC_BE,in_store_pickup,,online,display_ads,,paypal,completed,,,,2025-05-29 10:39:00,2025-05-29 10:39:00
ORD_00000544,CUST_BE_0001871,STORE_BE_014,2025-05-30,2025-05-30 16:55:00,2025-06-03,2025-06-03,136.38,27.28,0.0,0,163.66,EUR,1.0,163.66,completed,FC_BE,click_collect,TRK450657577,in_store,display_ads,,bank_transfer,completed,,,,2025-05-30 16:55:00,2025-05-30 16:55:00
ORD_00000545,CUST_FR_0000704,,2025-05-30,2025-05-30 07:03:00,2025-06-02,2025-06-03,54.69,10.94,0.0,0,65.63,EUR,1.0,65.63,completed,FC_FR,standard,TRK105774221,mobile_app,social_media,,paypal,completed,,,,2025-05-30 07:03:00,2025-05-30 07:03:00
ORD_00000546,CUST_FR_0001049,,2025-05-31,2025-05-31 21:27:00,,2025-06-04,82.26,16.45,0.0,0,98.71,EUR,1.0,98.71,returned,FC_FR,express,,mobile_app,organic_search,,paypal,completed,,,,2025-05-31 21:27:00,2025-05-31 21:27:00
ORD_00000547,CUST_NL_0001499,STORE_NL_012,2025-05-31,2025-05-31 19:47:00,2025-06-01,2025-06-02,39.95,7.99,5.54,0,53.48,EUR,1.0,53.48,completed,FC_NL,click_collect,TRK862189885,mobile_app,display_ads,,buy_now_pay_later,completed,,,,2025-05-31 19:47:00,2025-05-31 19:47:00
ORD_00000548,CUST_DE_0000137,STORE_DE_028,2025-06-01,2025-06-01 16:28:00,2025-06-05,2025-06-04,135.61,27.12,0.0,0,162.73,EUR,1.0,162.73,completed,FC_DE,in_store_pickup,TRK949615101,online,referral,,credit_card,completed,,,,2025-06-01 16:28:00,2025-06-01 16:28:00
ORD_00000549,CUST_DE_0000678,,2025-06-02,2025-06-02 08:20:00,2025-06-09,2025-06-08,252.34,50.47,0.0,0,302.81,EUR,1.0,302.81,completed,FC_DE,express,TRK516112394,online,referral,,debit_card,completed,,,,2025-06-02 08:20:00,2025-06-02 08:20:00
ORD_00000550,CUST_NL_0001544,,2025-06-02,2025-06-02 10:30:00,2025-06-03,2025-06-04,180.91,36.18,0.0,0,217.09,EUR,1.0,217.09,completed,FC_NL,next_day,TRK519081421,mobile_app,direct,,bank_transfer,completed,,,,2025-06-02 10:30:00,2025-06-02 10:30:00
ORD_00000551,CUST_FR_0001022,,2025-06-03,2025-06-03 14:40:00,,2025-06-09,430.44,86.09,0.0,0,516.53,EUR,1.0,516.53,shipped,FC_FR,click_collect,TRK802489576,mobile_app,social_media,,paypal,completed,,,,2025-06-03 14:40:00,2025-06-03 14:40:00
ORD_00000552,CUST_DE_0000640,STORE_DE_023,2025-06-03,2025-06-03 13:31:00,2025-06-05,2025-06-05,57.03,11.41,0.0,0,68.43,EUR,1.0,68.43,completed,FC_DE,standard,TRK351151633,in_store,display_ads,,bank_transfer,completed,,,,2025-06-03 13:31:00,2025-06-03 13:31:00
