product_id,product_name,product_name_local,category_l1,category_l2,category_l3,brand,color_primary,color_secondary,size_range,material_composition,price_eur,price_local,cost_price_eur,margin_percentage,sustainability_score,eco_friendly_materials,carbon_footprint_kg,production_country,current_stock_total,reorder_level,lead_time_days,launch_date,season,is_active,discontinue_date,online_availability,product_url,image_urls,created_at,updated_at
PROD_001350,Classic Grey Polo Shirt,"{'EN': 'Classic Grey Polo Shirt', 'DE': 'Klassisch Grey Polo Shirt', 'FR': 'Classique Grey Polo Shirt', 'NL': 'Klassiek Grey Polo Shirt'}",Men,Tops,Polo Shirts,ClassicFit,Grey,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Cashmere,60.88,{'EUR': 60.88},32.2,47.11,3,False,13.49,Portugal,1823,364,23,2024-07-22,Fall/Winter 2024,True,,True,https://eurostyle.com/products/classic-grey-polo-shirt,"['https://eurostyle.com/images/classic-grey-polo-shirt-main.jpg', 'https://eurostyle.com/images/classic-grey-polo-shirt-detail.jpg', 'https://eurostyle.com/images/classic-grey-polo-shirt-lifestyle.jpg']",2025-10-14 13:00:07.759289,2025-10-14 13:00:07.759289
PROD_001351,Casual Yellow Polo Shirt,"{'EN': 'Casual Yellow Polo Shirt', 'DE': 'Casual Yellow Polo Shirt', 'FR': 'Casual Yellow Polo Shirt', 'NL': 'Casual Yellow Polo Shirt'}",Men,Tops,Polo Shirts,TrendSetters,Yellow,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Silk,29.62,{'EUR': 29.62},11.18,62.24,7,False,7.02,Vietnam,930,186,23,2025-06-23,Spring/Summer 2025,True,,True,https://eurostyle.com/products/casual-yellow-polo-shirt,"['https://eurostyle.com/images/casual-yellow-polo-shirt-main.jpg', 'https://eurostyle.com/images/casual-yellow-polo-shirt-detail.jpg', 'https://eurostyle.com/images/casual-yellow-polo-shirt-lifestyle.jpg']",2025-10-14 13:00:07.759297,2025-10-14 13:00:07.759298
PROD_001352,Premium Navy Polo Shirt,"{'EN': 'Premium Navy Polo Shirt', 'DE': 'Premium Navy Polo Shirt', 'FR': 'Premium Navy Polo Shirt', 'NL': 'Premium Navy Polo Shirt'}",Men,Tops,Polo Shirts,UrbanChic,Navy,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Bamboo,20.6,{'EUR': 20.6},10.13,50.83,10,True,5.67,Turkey,400,80,41,2024-06-04,Fall/Winter 2024,True,,True,https://eurostyle.com/products/premium-navy-polo-shirt,"['https://eurostyle.com/images/premium-navy-polo-shirt-main.jpg', 'https://eurostyle.com/images/premium-navy-polo-shirt-detail.jpg', 'https://eurostyle.com/images/premium-navy-polo-shirt-lifestyle.jpg']",2025-10-14 13:00:07.759307,2025-10-14 13:00:07.759308
PROD_001353,Premium Navy Tank Top,"{'EN': 'Premium Navy Tank Top', 'DE': 'Premium Navy Tank Top', 'FR': 'Premium Navy Tank Top', 'NL': 'Premium Navy Tank Top'}",Men,Tops,Tank Tops,ModernCasual,Navy,Rose Gold,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Bamboo,42.17,{'EUR': 42.17},17.48,58.55,7,True,4.48,Portugal,1866,373,38,2025-05-04,Fall/Winter 2025,True,,True,https://eurostyle.com/products/premium-navy-tank-top,"['https://eurostyle.com/images/premium-navy-tank-top-main.jpg', 'https://eurostyle.com/images/premium-navy-tank-top-detail.jpg', 'https://eurostyle.com/images/premium-navy-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759319,2025-10-14 13:00:07.759319
PROD_001354,Sporty Brown Tank Top,"{'EN': 'Sporty Brown Tank Top', 'DE': 'Sporty Brown Tank Top', 'FR': 'Sporty Brown Tank Top', 'NL': 'Sporty Brown Tank Top'}",Men,Tops,Tank Tops,EuroStyle,Brown,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Acrylic,58.6,{'EUR': 58.6},27.11,53.73,5,False,11.62,Portugal,1237,247,34,2022-02-22,Spring/Summer 2025,True,,True,https://eurostyle.com/products/sporty-brown-tank-top,"['https://eurostyle.com/images/sporty-brown-tank-top-main.jpg', 'https://eurostyle.com/images/sporty-brown-tank-top-detail.jpg', 'https://eurostyle.com/images/sporty-brown-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759329,2025-10-14 13:00:07.759330
PROD_001355,Basic Red Tank Top,"{'EN': 'Basic Red Tank Top', 'DE': 'Basic Red Tank Top', 'FR': 'Basic Red Tank Top', 'NL': 'Basic Red Tank Top'}",Men,Tops,Tank Tops,ModernCasual,Red,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Denim,42.21,{'EUR': 42.21},19.24,54.42,5,False,12.23,Belgium,1374,274,15,2022-08-09,Spring/Summer 2025,True,,True,https://eurostyle.com/products/basic-red-tank-top,"['https://eurostyle.com/images/basic-red-tank-top-main.jpg', 'https://eurostyle.com/images/basic-red-tank-top-detail.jpg', 'https://eurostyle.com/images/basic-red-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759338,2025-10-14 13:00:07.759338
PROD_001356,Casual Pink Tank Top,"{'EN': 'Casual Pink Tank Top', 'DE': 'Casual Pink Tank Top', 'FR': 'Casual Pink Tank Top', 'NL': 'Casual Pink Tank Top'}",Men,Tops,Tank Tops,PremiumWear,Pink,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Recycled Polyester,33.45,{'EUR': 33.45},17.71,47.06,9,True,4.68,Netherlands,659,131,49,2022-03-21,Fall/Winter 2025,True,,True,https://eurostyle.com/products/casual-pink-tank-top,"['https://eurostyle.com/images/casual-pink-tank-top-main.jpg', 'https://eurostyle.com/images/casual-pink-tank-top-detail.jpg', 'https://eurostyle.com/images/casual-pink-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759346,2025-10-14 13:00:07.759346
PROD_001357,Sporty Grey Tank Top,"{'EN': 'Sporty Grey Tank Top', 'DE': 'Sporty Grey Tank Top', 'FR': 'Sporty Grey Tank Top', 'NL': 'Sporty Grey Tank Top'}",Men,Tops,Tank Tops,EuroStyle,Grey,Burgundy,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Cashmere,42.24,{'EUR': 42.24},20.02,52.61,5,False,6.66,Portugal,1644,328,33,2024-04-04,Fall/Winter 2025,True,,False,https://eurostyle.com/products/sporty-grey-tank-top,"['https://eurostyle.com/images/sporty-grey-tank-top-main.jpg', 'https://eurostyle.com/images/sporty-grey-tank-top-detail.jpg', 'https://eurostyle.com/images/sporty-grey-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759354,2025-10-14 13:00:07.759354
PROD_001358,Basic Red Tank Top,"{'EN': 'Basic Red Tank Top', 'DE': 'Basic Red Tank Top', 'FR': 'Basic Red Tank Top', 'NL': 'Basic Red Tank Top'}",Men,Tops,Tank Tops,TrendSetters,Red,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Polyester,54.6,{'EUR': 54.6},29.77,45.48,3,False,13.66,Germany,531,106,45,2023-06-05,Spring/Summer 2025,True,,True,https://eurostyle.com/products/basic-red-tank-top,"['https://eurostyle.com/images/basic-red-tank-top-main.jpg', 'https://eurostyle.com/images/basic-red-tank-top-detail.jpg', 'https://eurostyle.com/images/basic-red-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759364,2025-10-14 13:00:07.759364
PROD_001359,Casual Purple Tank Top,"{'EN': 'Casual Purple Tank Top', 'DE': 'Casual Purple Tank Top', 'FR': 'Casual Purple Tank Top', 'NL': 'Casual Purple Tank Top'}",Men,Tops,Tank Tops,UrbanChic,Purple,Gold,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Linen,50.68,{'EUR': 50.68},26.57,47.57,7,True,6.91,Portugal,1735,347,34,2024-09-11,Spring/Summer 2024,True,,False,https://eurostyle.com/products/casual-purple-tank-top,"['https://eurostyle.com/images/casual-purple-tank-top-main.jpg', 'https://eurostyle.com/images/casual-purple-tank-top-detail.jpg', 'https://eurostyle.com/images/casual-purple-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759373,2025-10-14 13:00:07.759373
PROD_001360,Premium Blue Tank Top,"{'EN': 'Premium Blue Tank Top', 'DE': 'Premium Blue Tank Top', 'FR': 'Premium Blue Tank Top', 'NL': 'Premium Blue Tank Top'}",Men,Tops,Tank Tops,EuroStyle,Blue,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Recycled Polyester,20.24,{'EUR': 20.24},7.94,60.79,8,True,3.31,Vietnam,940,188,18,2025-06-14,Fall/Winter 2024,True,,True,https://eurostyle.com/products/premium-blue-tank-top,"['https://eurostyle.com/images/premium-blue-tank-top-main.jpg', 'https://eurostyle.com/images/premium-blue-tank-top-detail.jpg', 'https://eurostyle.com/images/premium-blue-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759381,2025-10-14 13:00:07.759381
PROD_001361,Elegant Beige Tank Top,"{'EN': 'Elegant Beige Tank Top', 'DE': 'Elegant Beige Tank Top', 'FR': 'Elegant Beige Tank Top', 'NL': 'Elegant Beige Tank Top'}",Men,Tops,Tank Tops,TrendSetters,Beige,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Tencel,73.31,{'EUR': 73.31},37.58,48.74,8,True,3.77,Italy,1164,232,24,2024-03-18,Spring/Summer 2025,True,,True,https://eurostyle.com/products/elegant-beige-tank-top,"['https://eurostyle.com/images/elegant-beige-tank-top-main.jpg', 'https://eurostyle.com/images/elegant-beige-tank-top-detail.jpg', 'https://eurostyle.com/images/elegant-beige-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759389,2025-10-14 13:00:07.759389
PROD_001362,Trendy Black Tank Top,"{'EN': 'Trendy Black Tank Top', 'DE': 'Trendy Black Tank Top', 'FR': 'Trendy Black Tank Top', 'NL': 'Trendy Black Tank Top'}",Men,Tops,Tank Tops,UrbanChic,Black,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Wool,68.54,{'EUR': 68.54},31.81,53.59,6,False,7.55,Portugal,43,10,46,2023-08-20,Spring/Summer 2025,False,2024-06-07,True,https://eurostyle.com/products/trendy-black-tank-top,"['https://eurostyle.com/images/trendy-black-tank-top-main.jpg', 'https://eurostyle.com/images/trendy-black-tank-top-detail.jpg', 'https://eurostyle.com/images/trendy-black-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759398,2025-10-14 13:00:07.759399
PROD_001363,Basic Green Tank Top,"{'EN': 'Basic Green Tank Top', 'DE': 'Basic Green Tank Top', 'FR': 'Basic Green Tank Top', 'NL': 'Basic Green Tank Top'}",Men,Tops,Tank Tops,UrbanChic,Green,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Silk,32.27,{'EUR': 32.27},12.64,60.82,5,False,8.96,China,466,93,46,2024-05-10,Spring/Summer 2025,True,,True,https://eurostyle.com/products/basic-green-tank-top,"['https://eurostyle.com/images/basic-green-tank-top-main.jpg', 'https://eurostyle.com/images/basic-green-tank-top-detail.jpg', 'https://eurostyle.com/images/basic-green-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759407,2025-10-14 13:00:07.759407
PROD_001364,Casual Red Tank Top,"{'EN': 'Casual Red Tank Top', 'DE': 'Casual Red Tank Top', 'FR': 'Casual Red Tank Top', 'NL': 'Casual Red Tank Top'}",Men,Tops,Tank Tops,TrendSetters,Red,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Recycled Polyester,23.25,{'EUR': 23.25},11.59,50.17,10,True,2.76,Turkey,1363,272,38,2025-11-26,Fall/Winter 2024,True,,True,https://eurostyle.com/products/casual-red-tank-top,"['https://eurostyle.com/images/casual-red-tank-top-main.jpg', 'https://eurostyle.com/images/casual-red-tank-top-detail.jpg', 'https://eurostyle.com/images/casual-red-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759415,2025-10-14 13:00:07.759415
PROD_001365,Casual Red Tank Top,"{'EN': 'Casual Red Tank Top', 'DE': 'Casual Red Tank Top', 'FR': 'Casual Red Tank Top', 'NL': 'Casual Red Tank Top'}",Men,Tops,Tank Tops,EcoFashion,Red,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Cashmere,33.04,{'EUR': 33.04},15.19,54.02,3,False,5.31,Italy,862,172,36,2025-09-10,Fall/Winter 2025,True,,True,https://eurostyle.com/products/casual-red-tank-top,"['https://eurostyle.com/images/casual-red-tank-top-main.jpg', 'https://eurostyle.com/images/casual-red-tank-top-detail.jpg', 'https://eurostyle.com/images/casual-red-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759423,2025-10-14 13:00:07.759423
PROD_001366,Modern Beige Tank Top,"{'EN': 'Modern Beige Tank Top', 'DE': 'Modern Beige Tank Top', 'FR': 'Moderne Beige Tank Top', 'NL': 'Modern Beige Tank Top'}",Men,Tops,Tank Tops,PremiumWear,Beige,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Acrylic,47.72,{'EUR': 47.72},23.39,50.98,7,False,13.04,Turkey,225,45,36,2023-08-15,Fall/Winter 2025,True,,False,https://eurostyle.com/products/modern-beige-tank-top,"['https://eurostyle.com/images/modern-beige-tank-top-main.jpg', 'https://eurostyle.com/images/modern-beige-tank-top-detail.jpg', 'https://eurostyle.com/images/modern-beige-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759431,2025-10-14 13:00:07.759431
PROD_001367,Sporty Brown Tank Top,"{'EN': 'Sporty Brown Tank Top', 'DE': 'Sporty Brown Tank Top', 'FR': 'Sporty Brown Tank Top', 'NL': 'Sporty Brown Tank Top'}",Men,Tops,Tank Tops,EuroStyle,Brown,Teal,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Polyester,67.76,{'EUR': 67.76},30.87,54.44,3,False,11.98,India,1718,343,29,2025-07-20,Fall/Winter 2025,True,,False,https://eurostyle.com/products/sporty-brown-tank-top,"['https://eurostyle.com/images/sporty-brown-tank-top-main.jpg', 'https://eurostyle.com/images/sporty-brown-tank-top-detail.jpg', 'https://eurostyle.com/images/sporty-brown-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759440,2025-10-14 13:00:07.759440
PROD_001368,Trendy Orange Tank Top,"{'EN': 'Trendy Orange Tank Top', 'DE': 'Trendy Orange Tank Top', 'FR': 'Trendy Orange Tank Top', 'NL': 'Trendy Orange Tank Top'}",Men,Tops,Tank Tops,ModernCasual,Orange,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Denim,31.07,{'EUR': 31.07},12.85,58.63,7,False,6.05,India,1339,267,47,2023-11-15,Fall/Winter 2025,True,,True,https://eurostyle.com/products/trendy-orange-tank-top,"['https://eurostyle.com/images/trendy-orange-tank-top-main.jpg', 'https://eurostyle.com/images/trendy-orange-tank-top-detail.jpg', 'https://eurostyle.com/images/trendy-orange-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759448,2025-10-14 13:00:07.759448
PROD_001369,Basic Green Tank Top,"{'EN': 'Basic Green Tank Top', 'DE': 'Basic Green Tank Top', 'FR': 'Basic Green Tank Top', 'NL': 'Basic Green Tank Top'}",Men,Tops,Tank Tops,ModernCasual,Green,Rose Gold,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Polyester,58.38,{'EUR': 58.38},25.8,55.81,3,False,7.36,Vietnam,735,147,54,2024-12-04,Spring/Summer 2024,True,,True,https://eurostyle.com/products/basic-green-tank-top,"['https://eurostyle.com/images/basic-green-tank-top-main.jpg', 'https://eurostyle.com/images/basic-green-tank-top-detail.jpg', 'https://eurostyle.com/images/basic-green-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759456,2025-10-14 13:00:07.759457
PROD_001370,Elegant Red Tank Top,"{'EN': 'Elegant Red Tank Top', 'DE': 'Elegant Red Tank Top', 'FR': 'Elegant Red Tank Top', 'NL': 'Elegant Red Tank Top'}",Men,Tops,Tank Tops,EcoFashion,Red,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Polyester,79.31,{'EUR': 79.31},34.85,56.06,6,False,9.52,Italy,158,31,26,2022-01-22,Spring/Summer 2024,True,,True,https://eurostyle.com/products/elegant-red-tank-top,"['https://eurostyle.com/images/elegant-red-tank-top-main.jpg', 'https://eurostyle.com/images/elegant-red-tank-top-detail.jpg', 'https://eurostyle.com/images/elegant-red-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759465,2025-10-14 13:00:07.759465
PROD_001371,Basic Black Tank Top,"{'EN': 'Basic Black Tank Top', 'DE': 'Basic Black Tank Top', 'FR': 'Basic Black Tank Top', 'NL': 'Basic Black Tank Top'}",Men,Tops,Tank Tops,ModernCasual,Black,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Acrylic,66.7,{'EUR': 66.7},33.72,49.44,4,False,7.84,Germany,213,42,33,2024-02-25,Spring/Summer 2024,True,,True,https://eurostyle.com/products/basic-black-tank-top,"['https://eurostyle.com/images/basic-black-tank-top-main.jpg', 'https://eurostyle.com/images/basic-black-tank-top-detail.jpg', 'https://eurostyle.com/images/basic-black-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759475,2025-10-14 13:00:07.759475
PROD_001372,Trendy Pink Tank Top,"{'EN': 'Trendy Pink Tank Top', 'DE': 'Trendy Pink Tank Top', 'FR': 'Trendy Pink Tank Top', 'NL': 'Trendy Pink Tank Top'}",Men,Tops,Tank Tops,TrendSetters,Pink,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Wool,41.16,{'EUR': 41.16},14.56,64.63,6,False,9.02,India,562,112,53,2022-08-15,Spring/Summer 2024,True,,False,https://eurostyle.com/products/trendy-pink-tank-top,"['https://eurostyle.com/images/trendy-pink-tank-top-main.jpg', 'https://eurostyle.com/images/trendy-pink-tank-top-detail.jpg', 'https://eurostyle.com/images/trendy-pink-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759483,2025-10-14 13:00:07.759483
PROD_001373,Casual Brown Tank Top,"{'EN': 'Casual Brown Tank Top', 'DE': 'Casual Brown Tank Top', 'FR': 'Casual Brown Tank Top', 'NL': 'Casual Brown Tank Top'}",Men,Tops,Tank Tops,PremiumWear,Brown,Coral,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Hemp,70.29,{'EUR': 70.29},34.25,51.27,9,True,4.16,Netherlands,39,10,20,2022-01-26,Spring/Summer 2024,False,2023-02-28,True,https://eurostyle.com/products/casual-brown-tank-top,"['https://eurostyle.com/images/casual-brown-tank-top-main.jpg', 'https://eurostyle.com/images/casual-brown-tank-top-detail.jpg', 'https://eurostyle.com/images/casual-brown-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759492,2025-10-14 13:00:07.759492
PROD_001374,Modern Yellow Tank Top,"{'EN': 'Modern Yellow Tank Top', 'DE': 'Modern Yellow Tank Top', 'FR': 'Moderne Yellow Tank Top', 'NL': 'Modern Yellow Tank Top'}",Men,Tops,Tank Tops,ModernCasual,Yellow,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Recycled Polyester,77.25,{'EUR': 77.25},34.19,55.74,8,True,5.73,Netherlands,1511,302,16,2024-02-25,Spring/Summer 2024,True,,True,https://eurostyle.com/products/modern-yellow-tank-top,"['https://eurostyle.com/images/modern-yellow-tank-top-main.jpg', 'https://eurostyle.com/images/modern-yellow-tank-top-detail.jpg', 'https://eurostyle.com/images/modern-yellow-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759501,2025-10-14 13:00:07.759501
PROD_001375,Classic Brown Tank Top,"{'EN': 'Classic Brown Tank Top', 'DE': 'Klassisch Brown Tank Top', 'FR': 'Classique Brown Tank Top', 'NL': 'Klassiek Brown Tank Top'}",Men,Tops,Tank Tops,BasicStyle,Brown,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Organic Cotton,31.26,{'EUR': 31.26},14.4,53.93,10,True,3.55,Portugal,1631,326,27,2025-03-03,Spring/Summer 2024,True,,True,https://eurostyle.com/products/classic-brown-tank-top,"['https://eurostyle.com/images/classic-brown-tank-top-main.jpg', 'https://eurostyle.com/images/classic-brown-tank-top-detail.jpg', 'https://eurostyle.com/images/classic-brown-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759509,2025-10-14 13:00:07.759509
PROD_001376,Sporty Beige Tank Top,"{'EN': 'Sporty Beige Tank Top', 'DE': 'Sporty Beige Tank Top', 'FR': 'Sporty Beige Tank Top', 'NL': 'Sporty Beige Tank Top'}",Men,Tops,Tank Tops,PremiumWear,Beige,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Leather,68.83,{'EUR': 68.83},26.76,61.12,4,False,6.57,India,1976,395,32,2025-10-06,Fall/Winter 2024,True,,True,https://eurostyle.com/products/sporty-beige-tank-top,"['https://eurostyle.com/images/sporty-beige-tank-top-main.jpg', 'https://eurostyle.com/images/sporty-beige-tank-top-detail.jpg', 'https://eurostyle.com/images/sporty-beige-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759517,2025-10-14 13:00:07.759517
PROD_001377,Elegant Navy Tank Top,"{'EN': 'Elegant Navy Tank Top', 'DE': 'Elegant Navy Tank Top', 'FR': 'Elegant Navy Tank Top', 'NL': 'Elegant Navy Tank Top'}",Men,Tops,Tank Tops,EuroStyle,Navy,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Polyester,30.8,{'EUR': 30.8},15.17,50.76,4,False,12.57,Italy,1948,389,33,2022-10-12,Spring/Summer 2025,True,,True,https://eurostyle.com/products/elegant-navy-tank-top,"['https://eurostyle.com/images/elegant-navy-tank-top-main.jpg', 'https://eurostyle.com/images/elegant-navy-tank-top-detail.jpg', 'https://eurostyle.com/images/elegant-navy-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759525,2025-10-14 13:00:07.759525
PROD_001378,Elegant Navy Tank Top,"{'EN': 'Elegant Navy Tank Top', 'DE': 'Elegant Navy Tank Top', 'FR': 'Elegant Navy Tank Top', 'NL': 'Elegant Navy Tank Top'}",Men,Tops,Tank Tops,ClassicFit,Navy,Charcoal,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Silk,37.42,{'EUR': 37.42},20.23,45.95,5,False,12.44,Portugal,528,105,29,2025-10-17,Spring/Summer 2024,True,,False,https://eurostyle.com/products/elegant-navy-tank-top,"['https://eurostyle.com/images/elegant-navy-tank-top-main.jpg', 'https://eurostyle.com/images/elegant-navy-tank-top-detail.jpg', 'https://eurostyle.com/images/elegant-navy-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759534,2025-10-14 13:00:07.759534
PROD_001379,Trendy Yellow Tank Top,"{'EN': 'Trendy Yellow Tank Top', 'DE': 'Trendy Yellow Tank Top', 'FR': 'Trendy Yellow Tank Top', 'NL': 'Trendy Yellow Tank Top'}",Men,Tops,Tank Tops,UrbanChic,Yellow,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Denim,67.85,{'EUR': 67.85},25.54,62.36,7,False,9.73,Turkey,869,173,27,2022-05-23,Spring/Summer 2025,True,,True,https://eurostyle.com/products/trendy-yellow-tank-top,"['https://eurostyle.com/images/trendy-yellow-tank-top-main.jpg', 'https://eurostyle.com/images/trendy-yellow-tank-top-detail.jpg', 'https://eurostyle.com/images/trendy-yellow-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759542,2025-10-14 13:00:07.759542
PROD_001380,Elegant Black Tank Top,"{'EN': 'Elegant Black Tank Top', 'DE': 'Elegant Black Tank Top', 'FR': 'Elegant Black Tank Top', 'NL': 'Elegant Black Tank Top'}",Men,Tops,Tank Tops,TrendSetters,Black,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Wool,36.98,{'EUR': 36.98},14.18,61.66,7,False,10.34,India,1040,208,37,2023-03-17,Fall/Winter 2025,True,,False,https://eurostyle.com/products/elegant-black-tank-top,"['https://eurostyle.com/images/elegant-black-tank-top-main.jpg', 'https://eurostyle.com/images/elegant-black-tank-top-detail.jpg', 'https://eurostyle.com/images/elegant-black-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759551,2025-10-14 13:00:07.759551
PROD_001381,Sporty Black Tank Top,"{'EN': 'Sporty Black Tank Top', 'DE': 'Sporty Black Tank Top', 'FR': 'Sporty Black Tank Top', 'NL': 'Sporty Black Tank Top'}",Men,Tops,Tank Tops,TrendSetters,Black,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Recycled Polyester,46.67,{'EUR': 46.67},24.64,47.21,7,True,3.04,Italy,1934,386,29,2023-06-03,Spring/Summer 2024,True,,True,https://eurostyle.com/products/sporty-black-tank-top,"['https://eurostyle.com/images/sporty-black-tank-top-main.jpg', 'https://eurostyle.com/images/sporty-black-tank-top-detail.jpg', 'https://eurostyle.com/images/sporty-black-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759559,2025-10-14 13:00:07.759560
PROD_001382,Trendy Navy Tank Top,"{'EN': 'Trendy Navy Tank Top', 'DE': 'Trendy Navy Tank Top', 'FR': 'Trendy Navy Tank Top', 'NL': 'Trendy Navy Tank Top'}",Men,Tops,Tank Tops,ClassicFit,Navy,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Bamboo,77.52,{'EUR': 77.52},30.16,61.09,7,True,7.01,Portugal,984,196,38,2022-03-04,Spring/Summer 2025,True,,True,https://eurostyle.com/products/trendy-navy-tank-top,"['https://eurostyle.com/images/trendy-navy-tank-top-main.jpg', 'https://eurostyle.com/images/trendy-navy-tank-top-detail.jpg', 'https://eurostyle.com/images/trendy-navy-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759567,2025-10-14 13:00:07.759568
PROD_001383,Modern Grey Tank Top,"{'EN': 'Modern Grey Tank Top', 'DE': 'Modern Grey Tank Top', 'FR': 'Moderne Grey Tank Top', 'NL': 'Modern Grey Tank Top'}",Men,Tops,Tank Tops,PremiumWear,Grey,,"['XS', 'S', 'M', 'L', 'XL', 'XXL']",Denim,21.03,{'EUR': 21.03},8.76,58.33,4,False,9.44,Germany,102,20,53,2025-01-04,Spring/Summer 2025,True,,True,https://eurostyle.com/products/modern-grey-tank-top,"['https://eurostyle.com/images/modern-grey-tank-top-main.jpg', 'https://eurostyle.com/images/modern-grey-tank-top-detail.jpg', 'https://eurostyle.com/images/modern-grey-tank-top-lifestyle.jpg']",2025-10-14 13:00:07.759590,2025-10-14 13:00:07.759591
