search_query_id,session_id,customer_id,country_code,search_term,search_timestamp,results_count,clicked_result_position,clicked_product_id,filters_applied,sort_order,search_refinements,no_results,created_at
SEARCH_2024_0009025,SES_00004448,CUST_DE_0000694,DE,jeans,2024-11-25 07:24:00,13,8,PROD_000107,[],relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0009026,SES_00010170,,NL,organic cotton,2024-11-10 14:02:00,231,10,,"['color:black','category:women']",popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0009027,SES_00005749,CUST_FR_0001060,FR,gift cards,2024-09-23 17:29:00,50,4,PROD_000179,"['material:cotton','sustainable:true','color:red']",relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0009028,SES_00001434,CUST_FR_0001161,FR,sneakers,2024-08-11 01:38:00,41,8,PROD_000171,['color:white'],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0009029,SES_00009858,,NL,wool sweater,2024-10-31 09:30:00,175,7,,[],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0009030,SES_00005597,,LU,white shirt,2024-10-14 15:12:00,221,,,"['price:50to100','color:white']",relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0009031,SES_00007309,,LU,running shoes,2024-07-19 10:15:00,220,7,PROD_000151,[],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0009032,SES_00002040,CUST_DE_0000383,DE,white shirt,2024-09-17 23:31:00,101,8,,"['color:white','sustainable:true']",popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0009033,SES_00000893,CUST_NL_0001520,NL,party dress,2024-09-06 12:14:00,11,4,PROD_000216,[],price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0009034,SES_00000942,CUST_DE_0000085,DE,wintermantel,2024-09-25 18:07:00,137,7,PROD_000107,[],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0009035,SES_00007952,CUST_DE_0000460,DE,trending now,2024-08-19 03:27:00,21,,,['size:M'],price_high,1,False,2025-10-14 12:47:15
SEARCH_2024_0009036,SES_00005898,,BE,black dress,2024-09-25 23:31:00,95,5,PROD_000221,['size:M'],popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0009037,SES_00006799,CUST_DE_0000014,DE,vintage style,2024-08-22 18:58:00,124,5,,['size:M'],newest,2,False,2025-10-14 12:47:15
SEARCH_2024_0009038,SES_00008453,,NL,summer dress,2024-06-09 23:29:00,2,,PROD_000053,['brand:eurostyle'],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0009039,SES_00008897,,LU,vintage style,2024-09-26 09:08:00,208,6,PROD_000101,[],price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0009040,SES_00007021,,FR,veste d'hiver,2024-10-06 23:18:00,74,10,PROD_000243,[],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0009041,SES_00006525,,DE,sale items,2024-09-07 12:47:00,160,,PROD_000033,[],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0009042,SES_00008830,,DE,nachhaltige mode,2024-08-26 23:08:00,27,9,PROD_000133,['price:50to100'],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0009043,SES_00007741,CUST_DE_0000086,DE,sustainable fashion,2024-11-16 17:39:00,230,1,PROD_000025,"['color:white','category:men']",price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0009044,SES_00006707,CUST_BE_0001722,BE,wool sweater,2024-11-18 05:28:00,7,7,PROD_000191,['size:L'],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0009045,SES_00010684,CUST_FR_0001137,FR,robe d'été,2024-09-21 21:40:00,158,,,[],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0009046,SES_00007051,CUST_FR_0001108,FR,trending now,2024-09-12 09:04:00,119,,PROD_000078,[],popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0009047,SES_00006588,CUST_NL_0001268,NL,black dress,2024-07-21 21:31:00,153,,,[],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0009048,SES_00001255,CUST_NL_0001569,NL,winterjas,2024-09-19 18:58:00,82,,PROD_000044,"['price:50to100','color:white','size:L']",price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0009049,SES_00005936,CUST_FR_0000819,FR,accessories,2024-10-07 18:54:00,218,7,,['sustainable:true'],price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0009050,SES_00005543,CUST_DE_0000445,DE,black dress,2024-10-05 17:00:00,236,9,PROD_000197,['color:black'],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0009051,SES_00008551,,FR,robe d'été,2024-09-22 11:06:00,54,8,PROD_000075,[],popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0009052,SES_00000714,CUST_NL_0001355,NL,leather jacket,2024-10-26 05:43:00,22,6,PROD_000215,[],price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0009053,SES_00001078,CUST_NL_0001273,NL,duurzame mode,2024-11-23 20:50:00,76,,PROD_000085,[],price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0009054,SES_00002705,CUST_BE_0001885,BE,accessories,2024-07-10 18:03:00,199,5,,[],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0009055,SES_00010809,CUST_NL_0001521,NL,accessories,2024-07-07 05:34:00,98,1,PROD_000105,"['material:cotton','category:women','size:M']",popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0009056,SES_00000546,CUST_FR_0000772,FR,mode durable,2024-11-08 05:42:00,147,7,PROD_000164,[],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0009057,SES_00010132,,FR,casual wear,2024-09-04 02:19:00,240,6,PROD_000238,['color:black'],popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0009058,SES_00001661,CUST_FR_0001022,FR,mode durable,2024-10-02 04:03:00,154,1,PROD_000073,['category:men'],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0009059,SES_00009756,,DE,running shoes,2024-07-30 01:51:00,67,2,PROD_000268,[],price_high,1,False,2025-10-14 12:47:15
SEARCH_2024_0009060,SES_00006643,CUST_DE_0000475,DE,sports bra,2024-11-03 04:08:00,233,8,PROD_000237,[],popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0009061,SES_00009026,,BE,plus size,2024-07-20 02:43:00,94,3,PROD_000011,"['brand:eurostyle','category:women']",newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0009062,SES_00006454,,DE,summer dress,2024-09-07 07:56:00,239,,,[],newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0009063,SES_00005106,CUST_DE_0000634,DE,vintage style,2024-10-10 06:02:00,45,8,,[],price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0009064,SES_00006580,,NL,maternity,2024-07-17 02:04:00,111,6,PROD_000008,"['material:cotton','size:L']",popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0009065,SES_00002181,CUST_NL_0001300,NL,winter jacket,2024-09-18 09:30:00,103,,,['price:50to100'],popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0009066,SES_00004740,CUST_FR_0000721,FR,gift cards,2024-11-11 06:24:00,92,7,,"['price:under50','price:50to100']",relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0009067,SES_00006643,CUST_DE_0000475,DE,wintermantel,2024-06-26 05:00:00,239,,,[],newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0009068,SES_00009345,,DE,wintermantel,2024-09-25 03:34:00,67,5,PROD_000029,[],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0009069,SES_00007493,,LU,accessories,2024-08-25 14:54:00,75,3,,"['size:L','size:M']",newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0009070,SES_00001543,CUST_FR_0001018,FR,white shirt,2024-10-03 12:30:00,38,6,PROD_000182,['price:under50'],price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0009071,SES_00002963,,DE,new arrivals,2024-11-09 19:16:00,140,,PROD_000118,['price:50to100'],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0009072,SES_00002718,,DE,trending now,2024-11-13 13:01:00,3,3,PROD_000045,['brand:eurostyle'],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0009073,SES_00003496,CUST_DE_0000173,DE,new arrivals,2024-09-15 20:24:00,181,9,,['material:cotton'],price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0009074,SES_00000939,CUST_FR_0000855,FR,jeans,2024-07-21 19:23:00,126,10,PROD_000268,"['color:white','size:L','category:men']",price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0009075,SES_00006233,CUST_DE_0000677,DE,new arrivals,2024-10-06 19:37:00,62,2,PROD_000017,['size:M'],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0009076,SES_00000471,CUST_DE_0000213,DE,eco friendly,2024-10-10 03:45:00,216,2,PROD_000251,[],price_low,1,False,2025-10-14 12:47:15
SEARCH_2024_0009077,SES_00007674,CUST_NL_0001361,NL,wool sweater,2024-10-05 03:53:00,216,6,,"['color:white','size:M','price:under50']",price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0009078,SES_00005556,,LU,office attire,2024-10-23 12:31:00,18,8,PROD_000128,['price:under50'],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0009079,SES_00004125,CUST_BE_0001725,BE,sports bra,2024-07-03 16:31:00,49,4,PROD_000255,"['color:white','brand:eurostyle']",relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0009080,SES_00003182,,NL,office attire,2024-08-05 12:28:00,8,3,PROD_000019,"['color:black','color:white','size:L']",popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0009081,SES_00006014,CUST_FR_0000953,FR,wool sweater,2024-07-10 21:48:00,87,5,,"['color:red','brand:eurostyle']",price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0009082,SES_00005766,CUST_FR_0001143,FR,robe d'été,2024-11-13 03:21:00,60,,,[],popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0009083,SES_00003083,,FR,gift cards,2024-07-26 22:25:00,227,,,[],price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0009084,SES_00010109,CUST_BE_0001813,BE,sale items,2024-11-22 09:27:00,153,9,,[],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0009085,SES_00003170,,BE,sports bra,2024-09-01 13:31:00,116,,PROD_000050,[],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0009086,SES_00009887,,BE,eco friendly,2024-07-13 11:21:00,163,,PROD_000081,['material:cotton'],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0009087,SES_00006718,,FR,running shoes,2024-07-04 18:55:00,133,4,,"['color:black','size:L','sustainable:true']",price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0009088,SES_00010671,CUST_NL_0001588,NL,sale items,2024-07-14 07:57:00,153,2,PROD_000068,['category:women'],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0009089,SES_00009830,,NL,eco friendly,2024-06-05 09:26:00,129,,PROD_000212,"['price:under50','color:black']",price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0009090,SES_00010951,,FR,designer bags,2024-07-29 07:18:00,245,,,[],relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0009091,SES_00005974,CUST_FR_0000770,FR,white shirt,2024-11-08 05:11:00,155,,PROD_000165,[],price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0009092,SES_00009487,CUST_DE_0000093,DE,trending now,2024-11-23 02:40:00,94,,PROD_000046,['price:under50'],popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0009093,SES_00002206,CUST_BE_0001617,BE,sports bra,2024-11-25 03:12:00,138,8,PROD_000148,[],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0009094,SES_00000049,CUST_BE_0001729,BE,wool sweater,2024-11-24 02:17:00,26,9,,['price:50to100'],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0009095,SES_00005359,CUST_FR_0000937,FR,leather jacket,2024-11-12 20:24:00,112,,,[],newest,4,False,2025-10-14 12:47:15
SEARCH_2024_0009096,SES_00005695,,DE,accessories,2024-11-17 09:38:00,80,,PROD_000046,['category:women'],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0009097,SES_00010357,CUST_BE_0001844,BE,designer bags,2024-11-09 15:16:00,206,,PROD_000121,[],popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0009098,SES_00009015,CUST_DE_0000490,DE,plus size,2024-07-11 17:07:00,86,1,,[],popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0009099,SES_00000776,CUST_FR_0001047,FR,veste d'hiver,2024-09-02 08:55:00,245,,PROD_000235,"['color:red','category:men','sustainable:true']",price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0009100,SES_00008399,CUST_DE_0000262,DE,sale items,2024-07-14 22:05:00,203,6,,[],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0009101,SES_00007820,,LU,office attire,2024-09-22 16:28:00,168,5,PROD_000121,[],popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0009102,SES_00004945,,NL,office attire,2024-11-13 07:33:00,139,,PROD_000239,['price:50to100'],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0009103,SES_00001442,CUST_FR_0001097,FR,sneakers,2024-07-14 18:25:00,206,5,,[],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0009104,SES_00004535,CUST_BE_0001613,BE,party dress,2024-06-27 15:31:00,34,10,PROD_000205,[],relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0009105,SES_00000876,CUST_BE_0001822,BE,sports bra,2024-06-24 12:19:00,128,,,"['color:black','material:cotton','size:M']",relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0009106,SES_00009819,CUST_FR_0000789,FR,black dress,2024-08-23 19:37:00,143,4,,[],price_high,4,False,2025-10-14 12:47:15
SEARCH_2024_0009107,SES_00003369,,FR,plus size,2024-07-26 23:04:00,15,2,PROD_000053,[],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0009108,SES_00005127,,BE,running shoes,2024-09-09 02:35:00,221,9,PROD_000208,[],popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0009109,SES_00011179,CUST_NL_0001270,NL,casual wear,2024-10-19 10:21:00,148,3,PROD_000254,"['color:white','price:under50']",popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0009110,SES_00007355,CUST_NL_0001553,NL,sports bra,2024-09-10 20:36:00,112,,PROD_000090,['material:cotton'],price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0009111,SES_00005086,CUST_FR_0000931,FR,party dress,2024-08-26 06:21:00,107,5,PROD_000007,[],popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0009112,SES_00010199,CUST_DE_0000403,DE,sommerkleid,2024-11-25 16:04:00,210,1,PROD_000269,['sustainable:true'],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0009113,SES_00003820,,DE,new arrivals,2024-06-16 23:16:00,128,4,,[],price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0009114,SES_00007126,,DE,office attire,2024-11-21 12:59:00,143,,,[],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0009115,SES_00009402,CUST_FR_0001062,FR,sports bra,2024-11-22 09:22:00,18,,,"['brand:eurostyle','color:red']",price_high,0,False,2025-10-14 12:47:15
SEARCH_2024_0009116,SES_00007699,CUST_DE_0000241,DE,sustainable fashion,2024-08-16 09:46:00,166,8,PROD_000243,[],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0009117,SES_00000698,CUST_DE_0000015,DE,sneakers,2024-08-29 14:03:00,59,3,,['price:under50'],popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0009118,SES_00007016,CUST_NL_0001382,NL,zomerjurk,2024-10-14 13:42:00,48,4,PROD_000151,[],price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0009119,SES_00007168,CUST_FR_0000947,FR,veste d'hiver,2024-08-01 12:56:00,172,8,PROD_000239,[],popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0009120,SES_00003272,CUST_FR_0000994,FR,trending now,2024-06-19 08:44:00,106,6,PROD_000095,"['price:under50','color:white']",newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0009121,SES_00006746,,FR,mode durable,2024-07-16 01:36:00,24,,PROD_000218,[],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0009122,SES_00008134,,NL,sale items,2024-08-29 13:29:00,139,3,PROD_000002,['color:red'],price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0009123,SES_00007409,CUST_DE_0000563,DE,maternity,2024-10-20 00:27:00,190,4,PROD_000112,"['brand:eurostyle','size:M','size:L']",newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0009124,SES_00007920,,DE,party dress,2024-08-11 09:09:00,65,1,PROD_000254,['brand:eurostyle'],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0009125,SES_00011103,CUST_DE_0000235,DE,maternity,2024-11-18 09:11:00,86,,,[],popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0009126,SES_00009588,,DE,white shirt,2024-07-19 01:59:00,26,5,PROD_000243,[],newest,2,False,2025-10-14 12:47:15
SEARCH_2024_0009127,SES_00004344,,FR,veste d'hiver,2024-07-13 03:54:00,182,,PROD_000265,"['material:cotton','size:L','color:black']",price_low,2,False,2025-10-14 12:47:15
SEARCH_2024_0009128,SES_00008044,CUST_DE_0000473,DE,sommerkleid,2024-11-18 10:14:00,204,2,,"['sustainable:true','price:under50']",price_high,1,False,2025-10-14 12:47:15
SEARCH_2024_0009129,SES_00010338,,FR,mode durable,2024-08-25 22:17:00,120,2,PROD_000132,"['size:M','brand:eurostyle','color:black']",popular,3,False,2025-10-14 12:47:15
SEARCH_2024_0009130,SES_00010694,,LU,new arrivals,2024-08-27 17:11:00,118,8,,[],popular,4,False,2025-10-14 12:47:15
SEARCH_2024_0009131,SES_00001791,CUST_FR_0001112,FR,organic cotton,2024-09-27 01:00:00,69,,PROD_000022,"['price:50to100','color:white']",popular,5,False,2025-10-14 12:47:15
SEARCH_2024_0009132,SES_00003909,,LU,organic cotton,2024-07-09 18:36:00,73,6,PROD_000006,['price:50to100'],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0009133,SES_00007938,CUST_NL_0001235,NL,party dress,2024-11-18 13:32:00,223,,,[],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0009134,SES_00001290,CUST_BE_0001718,BE,vintage style,2024-06-19 17:42:00,11,4,PROD_000268,"['color:red','color:white','sustainable:true']",price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0009135,SES_00002235,CUST_DE_0000082,DE,designer bags,2024-09-19 04:16:00,76,1,PROD_000054,"['color:white','category:women','brand:eurostyle']",newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0009136,SES_00000008,CUST_FR_0001075,FR,white shirt,2024-09-13 20:28:00,16,8,,"['price:50to100','size:M']",relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0009137,SES_00004928,,LU,eco friendly,2024-06-03 14:08:00,228,4,,[],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0009138,SES_00006539,CUST_NL_0001423,NL,gift cards,2024-09-30 04:30:00,10,,,['category:women'],newest,1,False,2025-10-14 12:47:15
SEARCH_2024_0009139,SES_00006706,CUST_NL_0001564,NL,trending now,2024-08-02 15:28:00,197,1,PROD_000164,[],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0009140,SES_00004700,,FR,accessories,2024-07-23 17:49:00,63,6,,['color:red'],relevance,3,False,2025-10-14 12:47:15
SEARCH_2024_0009141,SES_00009252,,DE,jeans,2024-07-08 21:29:00,213,1,,"['material:cotton','price:under50']",relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0009142,SES_00006030,CUST_BE_0001722,BE,party dress,2024-11-05 06:14:00,94,2,,['size:M'],price_low,3,False,2025-10-14 12:47:15
SEARCH_2024_0009143,SES_00005888,CUST_NL_0001528,NL,new arrivals,2024-08-09 12:55:00,45,7,PROD_000132,"['brand:eurostyle','size:L']",price_high,3,False,2025-10-14 12:47:15
SEARCH_2024_0009144,SES_00009674,CUST_DE_0000502,DE,new arrivals,2024-10-28 18:39:00,77,1,,"['size:M','color:red']",relevance,4,False,2025-10-14 12:47:15
SEARCH_2024_0009145,SES_00010588,,DE,sneakers,2024-06-04 07:21:00,202,3,PROD_000160,"['size:M','color:white','sustainable:true']",popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0009146,SES_00004782,CUST_DE_0000066,DE,eco friendly,2024-10-09 00:19:00,69,7,,[],popular,2,False,2025-10-14 12:47:15
SEARCH_2024_0009147,SES_00004192,,LU,leather jacket,2024-09-01 01:00:00,249,10,PROD_000027,[],relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0009148,SES_00010846,CUST_NL_0001557,NL,trending now,2024-07-30 03:16:00,121,,PROD_000238,"['price:under50','color:red']",price_low,4,False,2025-10-14 12:47:15
SEARCH_2024_0009149,SES_00010039,,FR,sneakers,2024-06-22 12:16:00,73,9,PROD_000237,[],newest,2,False,2025-10-14 12:47:15
SEARCH_2024_0009150,SES_00006863,,DE,vintage style,2024-06-03 05:53:00,170,9,PROD_000159,[],newest,3,False,2025-10-14 12:47:15
SEARCH_2024_0009151,SES_00001928,CUST_FR_0001156,FR,vintage style,2024-11-03 20:22:00,159,,,[],price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0009152,SES_00000901,CUST_DE_0000253,DE,white shirt,2024-10-22 05:40:00,9,9,PROD_000203,"['brand:eurostyle','size:M','color:black']",popular,0,False,2025-10-14 12:47:15
SEARCH_2024_0009153,SES_00004772,CUST_DE_0000573,DE,wool sweater,2024-08-11 12:26:00,72,5,,[],price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0009154,SES_00006607,CUST_DE_0000658,DE,wool sweater,2024-07-05 18:08:00,45,1,PROD_000239,['price:under50'],price_low,5,False,2025-10-14 12:47:15
SEARCH_2024_0009155,SES_00007342,,NL,sneakers,2024-10-06 14:27:00,114,,PROD_000052,[],relevance,0,False,2025-10-14 12:47:15
SEARCH_2024_0009156,SES_00002018,CUST_DE_0000223,DE,nachhaltige mode,2024-11-11 02:17:00,191,10,PROD_000074,[],newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0009157,SES_00006449,,DE,wintermantel,2024-08-18 20:39:00,185,5,PROD_000085,[],price_high,5,False,2025-10-14 12:47:15
SEARCH_2024_0009158,SES_00001332,CUST_BE_0001751,BE,gift cards,2024-07-23 23:48:00,21,,,['size:M'],newest,0,False,2025-10-14 12:47:15
SEARCH_2024_0009159,SES_00010681,CUST_FR_0000930,FR,summer dress,2024-11-17 22:23:00,194,4,,"['color:red','price:50to100','brand:eurostyle']",price_high,2,False,2025-10-14 12:47:15
SEARCH_2024_0009160,SES_00001123,CUST_DE_0000151,DE,trending now,2024-07-01 09:55:00,191,,,[],relevance,1,False,2025-10-14 12:47:15
SEARCH_2024_0009161,SES_00007132,CUST_BE_0001647,BE,sale items,2024-08-20 20:18:00,232,,PROD_000263,[],newest,5,False,2025-10-14 12:47:15
SEARCH_2024_0009162,SES_00007701,CUST_DE_0000444,DE,party dress,2024-09-03 01:09:00,38,,,[],popular,1,False,2025-10-14 12:47:15
SEARCH_2024_0009163,SES_00005321,,BE,jeans,2024-08-19 15:16:00,66,10,PROD_000172,[],price_low,0,False,2025-10-14 12:47:15
SEARCH_2024_0009164,SES_00001319,CUST_NL_0001260,NL,organic cotton,2024-09-12 07:11:00,24,2,PROD_000040,['brand:eurostyle'],relevance,5,False,2025-10-14 12:47:15
SEARCH_2024_0009165,SES_00002370,CUST_BE_0001884,BE,jeans,2024-06-23 11:32:00,133,7,,['sustainable:true'],popular,0,False,2025-10-14 12:47:15
